SC height;SC CG in y direction [% of SC height];Mast mass per height;Mast CG in x direction;Mast additional masses;Wheel distance;Traverse CG in x direction;Traverse mass per length;Traverse additional masses;Maximum acceleration in x direction;Slip time in x direction;Maximum velocity in x direction;Lift CG in x direction [distance to mast CG];Lift mass empty;Load average mass;Maximum acceleration in y direction;Rack length
0.15992299;0.918666748;0.108908521;0.127955275;0.475917293;0.556510719;0.10600887;0.994215515;0.779015136;0.164096987;0.205912091;0.012441859;0.044660134;0.076253211;0.83693094;0.681334305;0.952558367
0.112061636;0.075894535;0.488362293;0.337011676;0.059561;0.945018543;0.498852439;0.106029897;0.124542912;0.566236989;0.836468088;0.858257315;0.69208302;0.77907756;0.570036514;0.213000047;0.029595738
0.96196069;0.270861905;0.048397226;0.440036903;0.020373559;0.744422191;0.497884013;0.462824167;0.25161181;0.452799769;0.825816148;0.412664357;0.94013094;0.609920044;0.244426051;0.091884877;0.02868688
0.016114076;0.81415905;0.863959633;0.118953873;0.233766977;0.8757273;0.448098442;0.34271642;0.47559076;0.282574396;0.521205995;0.136990219;0.51177586;0.525368284;0.226050797;0.435899921;0.602190132
0.764769394;0.054764809;0.783434847;0.359418521;0.179833742;0.900388905;0.594859118;0.109353229;0.503114076;0.545897775;0.778427063;0.397461384;0.870408154;0.322758275;0.295204424;0.56108458;0.663502898
0.867777393;0.90643712;0.561653382;0.525805006;0.298621938;0.122944346;0.813380785;0.983633565;0.194406855;0.045907165;0.18892332;0.768675148;0.317750191;0.830006556;0.18679094;0.743952408;0.542452696
0.113934837;0.391288444;0.704032488;0.896191531;0.751021002;0.083628343;0.261941888;0.216853948;0.079871242;0.424440931;0.910184725;0.40154179;0.574468785;0.267166248;0.97128208;0.718453355;0.195467498
0.008768892;0.55178436;0.597774588;0.680357835;0.757598437;0.699862697;0.072769656;0.870742553;0.574056405;0.285261615;0.343816283;0.989257716;0.9236173;0.958394607;0.682641603;0.025399099;0.62389136
0.564382235;0.41762013;0.919126395;0.110078958;0.361091789;0.44332894;0.819458187;0.647756882;0.087946491;0.059835698;0.452092486;0.217684885;0.54234239;0.73205959;0.23978297;0.162639289;0.068005872
0.244782582;0.09268272;0.327425934;0.686431201;0.882767131;0.717460932;0.925151798;0.141000535;0.949230668;0.060132162;0.32196834;0.36337107;0.528801212;0.125243854;0.993790396;0.005073859;0.903138454
0.693410772;0.70570898;0.412854293;0.903822972;0.671121768;0.357982701;0.352554409;0.79628528;0.019785455;0.249682585;0.551048056;0.050870002;0.788496913;0.445206721;0.532802135;0.331559465;0.137919461
0.94313346;0.306043022;0.678247777;0.037118942;0.03308512;0.603070852;0.048650897;0.224469821;0.069706964;0.554621238;0.705904615;0.889309717;0.250318822;0.559533181;0.726284518;0.202454972;0.209020478
0.648699711;0.827366351;0.462378795;0.716001108;0.278794479;0.760729331;0.444183873;0.231025817;0.839236526;0.223533026;0.260019882;0.675002962;0.052143698;0.643228104;0.736554503;0.775497797;0.044544656
0.206300729;0.620108563;0.761124159;0.711985311;0.018011113;0.747552812;0.923476005;0.685333075;0.127393533;0.398493747;0.160677593;0.301212008;0.073352491;0.124618875;0.316861089;0.668483713;0.055590235
0.992847076;0.476535519;0.449165182;0.631498204;0.350181279;0.687081505;0.489420364;0.224397789;0.413121926;0.151304872;0.977662453;0.679404717;0.276372001;0.574568361;0.579089094;0.211851351;0.840095548
0.92152133;0.274220569;0.484372384;0.89091198;0.860789779;0.668494942;0.80913634;0.76965446;0.048613034;0.439084336;0.378233654;0.201899669;0.063247824;0.729893484;0.608849574;0.632437751;0.259507869
0.351642592;0.229593654;0.502276102;0.988410369;0.469733397;0.803164129;0.149810757;0.494099864;0.509698761;0.898234865;0.198005732;0.248903544;0.169424785;0.639634865;0.750152004;0.66640841;0.036520677
0.932119536;0.828639243;0.031996151;0.327031011;0.797299868;0.698990282;0.523233132;0.026306271;0.082681972;0.265840658;0.029555644;0.105978043;0.034003406;0.896959333;0.155382969;0.682399727;0.279053353
0.519912248;0.624777719;0.275271295;0.175044487;0.646806609;0.078795554;0.868633572;0.279610793;0.287995846;0.241643303;0.418636523;0.219890518;0.728366836;0.313366805;0.196406129;0.649835206;0.129241072
0.42898047;0.052439076;0.023712936;0.105315507;0.380118523;0.863627468;0.246088015;0.440371376;0.160859595;0.239021728;0.189811156;0.555684625;0.247389419;0.203854319;0.923574162;0.109284384;0.508170559
0.139708428;0.177106081;0.70200486;0.046910082;0.533689307;0.788474331;0.132423773;0.613772376;0.736255586;0.076634922;0.631858026;0.642255602;0.752701306;0.078241706;0.646441769;0.034335214;0.11441347
0.954918193;0.984687276;0.750532862;0.635301786;0.72961384;0.617551796;0.240912928;0.566273346;0.431031583;0.206152407;0.975766407;0.249734891;0.873205926;0.330238012;0.945157887;0.170083657;0.781293508
0.028118244;0.140859801;0.016514172;0.202744106;0.228149583;0.808366286;0.511729501;0.469063446;0.135327351;0.491310309;0.466977767;0.120264639;0.433363429;0.162496109;0.420836265;0.129265052;0.300574848
0.80144727;0.457506004;0.103474515;0.190789533;0.865817494;0.749409638;0.93886568;0.502991124;0.801046848;0.680362572;0.109453915;0.441307492;0.872296357;0.503205477;0.366288163;0.749800605;0.251165413
0.639697818;0.880552124;0.226788184;0.319821999;0.648649933;0.005746893;0.61795072;0.61574989;0.994887577;0.106736486;0.098601087;0.220090755;0.610402194;0.51134775;0.610534105;0.311739613;0.636183297
0.317646632;0.371622458;0.977413465;0.562634189;0.59085429;0.266559974;0.374418183;0.02112924;0.078289926;0.040935255;0.573956505;0.243990539;0.311710541;0.819348658;0.624374882;0.373615972;0.882404611
0.426379957;0.317252489;0.725796525;0.020656766;0.809909303;0.510568554;0.997951556;0.343110034;0.121165766;0.732972644;0.498203858;0.79263774;0.886587995;0.416577995;0.504355175;0.221498869;0.795221398
0.051554507;0.146056194;0.619374079;0.977662043;0.908636634;0.382346814;0.835162554;0.511446183;0.59305623;0.6206195;0.171111957;0.699741016;0.855946198;0.748932465;0.563572404;0.142913598;0.009229791
0.335317229;0.218509113;0.614394471;0.734607758;0.313793368;0.571014412;0.114346189;0.782476595;0.393213969;0.185002188;0.1380389;0.23301901;0.60043317;0.144559106;0.808176132;0.371402741;0.389304632
0.557715462;0.210482569;0.308823503;0.889135917;0.970235494;0.895866196;0.926249149;0.116794234;0.401259926;0.237817844;0.536965792;0.726534646;0.579691599;0.86843047;0.409668494;0.13519553;0.496793479
0.168760764;0.194980415;0.80187711;0.14434275;0.969550874;0.716007803;0.507921748;0.915030364;0.231610932;0.09303057;0.723317749;0.272669942;0.171240975;0.739411476;0.919604177;0.702820188;0.292862725
0.175507723;0.548023846;0.417949304;0.467476328;0.765040605;0.425645563;0.047741753;0.006313635;0.41100621;0.08858724;0.237908407;0.472218047;0.223386337;0.411592841;0.318779998;0.65266577;0.675178668
0.314137089;0.793214859;0.319342811;0.577199071;0.335478031;0.537803912;0.363409742;0.561122923;0.055525699;0.312598114;0.086739064;0.999770884;0.278647222;0.562068117;0.116165249;0.329348401;0.40643289
0.023325886;0.963820065;0.574193797;0.545257072;0.700503915;0.91358038;0.28451774;0.983864373;0.179657944;0.953843622;0.324509156;0.996935594;0.220214214;0.992351102;0.003988126;0.586126102;0.962469201
0.51122375;0.644465461;0.473879358;0.890731678;0.172841819;0.03252776;0.003068684;0.44939902;0.32710435;0.139928907;0.945753861;0.734651631;0.710025791;0.678944061;0.351247513;0.120325828;0.910638775
0.285814261;0.789876217;0.877478093;0.217462922;0.434792778;0.372103508;0.92084363;0.067078553;0.522383913;0.401867217;0.966741905;0.921362193;0.868867712;0.107069709;0.745318815;0.439850877;0.732897007
0.494868149;0.55751027;0.483293347;0.120418938;0.264049582;0.065467571;0.08025214;0.229316148;0.798962713;0.053557142;0.071670495;0.121761201;0.77541668;0.716912329;0.109356355;0.588547095;0.228527695
0.081791857;0.049041317;0.939673454;0.518430286;0.507152873;0.855310383;0.626077614;0.836516147;0.10665989;0.183003719;0.73076842;0.757929356;0.471430894;0.847658767;0.32123364;0.669625731;0.449322779
0.911228268;0.734357095;0.98756647;0.872296774;0.469268212;0.016736418;0.713389596;0.996678099;0.714960516;0.030486586;0.877048535;0.925217562;0.104616334;0.703029396;0.016618625;0.568815089;0.577302066
0.089087153;0.568143891;0.523897186;0.105281596;0.381958856;0.008757812;0.245385439;0.826390563;0.136970751;0.151536433;0.350483712;0.971236304;0.952258593;0.402090248;0.64845008;0.693910095;0.88684342
0.844290341;0.132959251;0.465283586;0.570506713;0.513207425;0.195196609;0.421748947;0.289878586;0.474502553;0.122773253;0.166084252;0.79157403;0.961067682;0.943324678;0.578413069;0.18000381;0.720387019
0.168000562;0.247730542;0.589431108;0.018453229;0.082673708;0.965688297;0.561668493;0.31386607;0.176288547;0.41472518;0.242172006;0.128948263;0.271579087;0.987146339;0.943846696;0.311286219;0.380802754
0.76670086;0.057899794;0.129165934;0.822385421;0.296985304;0.830068187;0.674624369;0.480116097;0.258751821;0.26414321;0.846930362;0.710609249;0.092464652;0.501621827;0.548366772;0.512408693;0.888376807
0.331073606;0.491417809;0.236448277;0.818056449;0.79161572;0.980699269;0.614917818;0.593320906;0.753826318;0.151958075;0.269419304;0.509604013;0.829101297;0.654429149;0.820660279;0.361477851;0.14276662
0.187828285;0.120855882;0.617261139;0.287227984;0.194556515;0.51733319;0.071530212;0.873378652;0.576660035;0.457671034;0.727154804;0.800902552;0.761667251;0.917485167;0.685945056;0.187309017;0.624707338
0.10135279;0.47303646;0.102559423;0.592292611;0.279214647;0.197123322;0.129320537;0.397194856;0.876485174;0.079352893;0.732844015;0.9026561;0.328199092;0.148680211;0.314284904;0.743277692;0.377190831
0.856387261;0.835510133;0.418025621;0.247240981;0.919724298;0.274281572;0.4834851;0.95499017;0.28268307;0.179480532;0.256518392;0.922788653;0.189136756;0.903677866;0.349590685;0.052675008;0.090237689
0.69809703;0.185772807;0.292945512;0.098789992;0.241161682;0.010847588;0.563752459;0.55956784;0.128538971;0.428848234;0.471587336;0.641412891;0.398377857;0.022627585;0.066608032;0.038914883;0.797846585
0.249680418;0.538463162;0.409014237;0.354350542;0.290323643;0.223497405;0.351724686;0.415124809;0.131306957;0.562998781;0.270704952;0.8046459;0.946824957;0.118215378;0.720894302;0.044656941;0.578497014
0.335890463;0.347858595;0.537880944;0.565894684;0.829446923;0.743400668;0.023799385;0.269096557;0.932949923;0.671441509;0.575435244;0.949863733;0.499167123;0.105832723;0.928743627;0.168958932;0.425703794
0.475948244;0.815640335;0.744389077;0.323823788;0.94836091;0.660387352;0.998096642;0.007299655;0.170098676;0.537851644;0.924252437;0.436625128;0.763691712;0.043959696;0.468430079;0.254161789;0.727971138
0.697250357;0.659863634;0.088303555;0.014419001;0.708438704;0.236695376;0.338544095;0.999209903;0.729316349;0.109946886;0.373763771;0.89127273;0.365361166;0.446671771;0.470959302;0.774132356;0.34758173
0.513479361;0.392293877;0.407339427;0.025416862;0.188933119;0.761355314;0.327370307;0.425702748;0.288939506;0.357247488;0.141819835;0.093376154;0.575060195;0.271246101;0.466690168;0.69173305;0.035257943
0.634594656;0.785051105;0.906880876;0.522602784;0.002382646;0.370641891;0.182448996;0.508695994;0.895080758;0.151771679;0.637623101;0.768483229;0.549164396;0.302259703;0.763477961;0.076369547;0.092494792
0.078900222;0.521756894;0.328326871;0.952841642;0.851704865;0.078904803;0.274481623;0.966731248;0.90974016;0.859923293;0.058856131;0.512912704;0.927553582;0.759745685;0.672722993;0.562246075;0.591494654
0.349883479;0.573474071;0.506252341;0.985020495;0.987542161;0.454397706;0.992009373;0.255971047;0.53578119;0.43168011;0.082969961;0.245617941;0.325001172;0.774561889;0.394383381;0.719022517;0.47780186
0.457707034;0.599763922;0.597651527;0.983730273;0.32823142;0.661600327;0.624002803;0.97561796;0.183694304;0.482928064;0.770222471;0.561587041;0.240301102;0.812479612;0.486507672;0.38344957;0.332092096
0.512823047;0.791543354;0.698447575;0.270697478;0.890828202;0.942530741;0.171394644;0.444003279;0.815525936;0.043321151;0.765258479;0.993069971;0.041609166;0.816958781;0.45830148;0.564038121;0.536719501
0.477475418;0.894603622;0.388080126;0.953723534;0.804014883;0.320135618;0.337783507;0.143878254;0.278399383;0.220360143;0.173837477;0.081912846;0.28886874;0.765040916;0.945511367;0.462546592;0.742612802
0.071685024;0.334566413;0.016597721;0.868744209;0.063794519;0.94933345;0.066657868;0.540985481;0.214013744;0.654280611;0.648717969;0.762584942;0.178147528;0.355283168;0.313696473;0.663780562;0.459444871
0.04217844;0.177602225;0.757586536;0.452336486;0.7835488;0.193340173;0.136617232;0.306103452;0.643054638;0.290295024;0.203540192;0.293733303;0.015762458;0.080388924;0.890006958;0.161438558;0.712422998
0.395494151;0.572427398;0.839017753;0.8060033;0.114944177;0.243335806;0.868981166;0.141703093;0.258347434;0.319232883;0.065239647;0.04786665;0.289005244;0.573810173;0.510866829;0.054841778;0.559469093
0.188562116;0.661880066;0.108431177;0.992200713;0.707758305;0.110378472;0.909177882;0.663757821;0.083719188;0.454006964;0.90078305;0.863228516;0.259741578;0.545855788;0.59834586;0.530525378;0.157986795
0.37062293;0.955836416;0.190585359;0.781529544;0.443656277;0.552709548;0.392515516;0.29764802;0.885517706;0.667504694;0.66303568;0.520291465;0.469124138;0.470898548;0.827511746;0.244825258;0.111262546
0.639841438;0.020795507;0.930451178;0.718782477;0.295822257;0.852078602;0.74608426;0.594511499;0.086419298;0.893898736;0.534472249;0.839587472;0.611911275;0.933557627;0.296160913;0.002579429;0.386212554
0.183781992;0.5658007;0.631129305;0.022193574;0.320674937;0.290079608;0.098047274;0.60474132;0.339499119;0.043581324;0.462434707;0.396975481;0.730855004;0.837362224;0.153971289;0.369783019;0.326946365
0.93574836;0.834790578;0.885797029;0.26823197;0.619729288;0.817271752;0.986893702;0.890850525;0.525429421;0.248702004;0.68879003;0.925096469;0.562583402;0.576439644;0.546330849;0.069500917;0.400224183
0.092289657;0.343941594;0.729939504;0.9065867;0.982869191;0.562825427;0.330358333;0.031170251;0.68210529;0.376393274;0.191193753;0.753359463;0.235860441;0.264410269;0.942586745;0.298151767;0.049383562
0.805212285;0.806548711;0.48649021;0.220750628;0.037012448;0.253343832;0.411156537;0.243667732;0.265707632;0.306844522;0.697676847;0.483743276;0.092184324;0.021754611;0.129173136;0.421533619;0.887356577
0.221351466;0.029906008;0.174056858;0.123843952;0.363584349;0.425372699;0.432954603;0.834006648;0.074569369;0.859041918;0.342378763;0.632610307;0.010735423;0.963602746;0.42685352;0.11564298;0.099962656
0.472866805;0.775028927;0.741240807;0.619748585;0.63878132;0.947428257;0.147570298;0.253938039;0.037149851;0.774322627;0.420440637;0.239197377;0.294258493;0.310457658;0.656276464;0.084490501;0.382132844
0.446111471;0.008590382;0.402608664;0.646829629;0.203306532;0.78872791;0.179676843;0.392078203;0.166691261;0.766430412;0.019378067;0.864114238;0.632029009;0.037760323;0.666061055;0.030056741;0.400835742
0.834369904;0.99838422;0.812799788;0.179343899;0.481907387;0.498442598;0.484102913;0.519397668;0.642157266;0.352990591;0.77768888;0.950701919;0.835966667;0.91031004;0.152053846;0.421984721;0.457221121
0.15787633;0.45429361;0.136225139;0.113404639;0.056082946;0.845836725;0.058100286;0.605111013;0.713907792;0.504142981;0.636888404;0.896252668;0.453143868;0.710873436;0.312534918;0.278715121;0.487988688
0.624476552;0.078016285;0.450428766;0.838657718;0.042258175;0.457540467;0.709116646;0.676531511;0.835140241;0.68073708;0.593717155;0.849446076;0.858050874;0.080530188;0.185780824;0.355582851;0.502318091
0.626647518;0.858022848;0.289951266;0.737471844;0.293479648;0.825886519;0.427364572;0.500668725;0.792196299;0.181428227;0.958014854;0.293705933;0.148691979;0.41800997;0.815572107;0.63169608;0.147146464
0.891181635;0.69059393;0.478750431;0.342165447;0.942754146;0.916262337;0.908106934;0.834459544;0.513943859;0.610722529;0.145233882;0.59547914;0.614984699;0.283712558;0.784079258;0.709710418;0.101968633
0.055035731;0.66700974;0.028621447;0.843879275;0.420524213;0.394728727;0.68851459;0.855385999;0.062219357;0.310627427;0.760723371;0.466531876;0.211805978;0.750286254;0.491769792;0.57690035;0.788721246
0.069563861;0.204221929;0.176602641;0.379559692;0.696357718;0.696691677;0.388623353;0.49415415;0.858986234;0.691284954;0.818501455;0.921268532;0.666249644;0.809071777;0.572356866;0.700591759;0.799813672
0.302631249;0.511123169;0.307339615;0.376065135;0.672850697;0.240483941;0.758270509;0.804136457;0.35327567;0.005477473;0.464960697;0.327811607;0.809756106;0.567569259;0.489338551;0.686800179;0.22928858
0.498948582;0.542977931;0.872959684;0.052820384;0.092543852;0.632060044;0.491770089;0.038450693;0.963010397;0.136550521;0.646435224;0.265053556;0.86926502;0.304294242;0.822595544;0.247441879;0.79360552
0.367941344;0.447875866;0.888606659;0.047114431;0.800858519;0.099708044;0.078468662;0.06095663;0.460008907;0.275411971;0.013985133;0.783630811;0.019815451;0.177672868;0.983808917;0.534820973;0.114690232
0.609085893;0.623398946;0.81172833;0.844965908;0.743990554;0.922267276;0.777524958;0.795567816;0.00346507;0.517484486;0.937694158;0.967338087;0.831468399;0.353879883;0.585268672;0.554260001;0.111380138
0.619989174;0.52839328;0.224839984;0.234474954;0.28447973;0.919773769;0.185941064;0.272185259;0.18876087;0.669206151;0.381910537;0.824129653;0.407981867;0.676137768;0.12589499;0.753159188;0.122787726
0.535312887;0.099462115;0.357684476;0.030010158;0.673004395;0.907782994;0.901958782;0.030649764;0.696022505;0.358528642;0.550297834;0.668480759;0.511918923;0.133332407;0.131553573;0.251856943;0.411030299
0.265954025;0.366583374;0.420470666;0.391219004;0.399435062;0.473576226;0.842306517;0.639837986;0.445941379;0.585861043;0.16862572;0.201604314;0.683236712;0.535973368;0.530509624;0.449859189;0.187608863
0.877988358;0.091058035;0.23591785;0.263723139;0.734005982;0.662201377;0.414349919;0.635332428;0.864275021;0.663671106;0.180736603;0.800585444;0.377719839;0.278424321;0.536217979;0.210511108;0.746850567
0.877794457;0.670448991;0.739131698;0.596546594;0.50636235;0.650962565;0.514544073;0.708020448;0.307377514;0.497399649;0.706538707;0.853551432;0.327670473;0.767555849;0.097894035;0.406617015;0.176646458
0.317009942;0.135985045;0.301079291;0.218231734;0.811449356;0.800594239;0.017887246;0.989884006;0.108184532;0.882927591;0.018228942;0.326330406;0.983474587;0.355289881;0.581183053;0.049863341;0.890058953
0.363412243;0.057419184;0.003681836;0.92928728;0.375192092;0.962734156;0.782702414;0.97651637;0.727881673;0.329113307;0.467761511;0.449594474;0.453645586;0.072086518;0.767791484;0.753588866;0.750696343
0.180772287;0.328389659;0.271599421;0.837037072;0.678689404;0.800068745;0.451049688;0.033074979;0.886700255;0.661000257;0.276652224;0.747493146;0.976929964;0.302120348;0.719826648;0.375326353;0.479841866
0.555311973;0.487640834;0.568740037;0.273460462;0.002897754;0.654990807;0.081237896;0.963967039;0.69685963;0.62072062;0.085553341;0.739696601;0.312001091;0.766013282;0.683169048;0.566852586;0.584303539
0.189433453;0.255980624;0.667191158;0.479611552;0.635529491;0.448827026;0.234995144;0.781688286;0.769412391;0.030250148;0.812675285;0.657589351;0.654712873;0.227463706;0.887697583;0.141040777;0.328597259
0.35955271;0.091202605;0.970157292;0.342398897;0.819743887;0.63165391;0.710587603;0.409864614;0.841808661;0.295653538;0.375998804;0.523430807;0.673015565;0.086888087;0.827737475;0.459016404;0.666951904
0.863175874;0.935784046;0.71013521;0.298163182;0.452700903;0.258510876;0.119147304;0.982565796;0.295984495;0.303468501;0.075447668;0.687181758;0.552707434;0.748184176;0.18931648;0.584334642;0.581664046
0.405745467;0.154602708;0.372740897;0.267846652;0.558392186;0.724532413;0.808625558;0.941471618;0.420509657;0.658248071;0.215911074;0.222120398;0.670546906;0.089081708;0.119066591;0.536325981;0.34278307
0.257356228;0.686037946;0.185878841;0.267578414;0.637634621;0.77585726;0.284141931;0.96705445;0.772356726;0.46121753;0.449152789;0.299010264;0.857165686;0.774389548;0.775444662;0.732779549;0.616322304
0.249734402;0.381238417;0.518441652;0.80071432;0.05260907;0.907278065;0.601475112;0.461384695;0.968101123;0.993693284;0.084380188;0.522050977;0.482108349;0.600939202;0.053563651;0.170556097;0.367274411
0.951661639;0.335554471;0.901818072;0.78650347;0.909013494;0.686566953;0.550721818;0.531795502;0.658294529;0.355504267;0.746399253;0.780813363;0.578611551;0.96036794;0.869043399;0.16884946;0.708654751
0.498038496;0.408948597;0.997618832;0.286579709;0.091401915;0.711765361;0.981273518;0.654551516;0.424425329;0.704913278;0.194444266;0.739234356;0.83949909;0.93593518;0.737713876;0.365927758;0.966549475
0.947997019;0.281816166;0.328786682;0.115872607;0.0652633;0.500027762;0.112669827;0.756670694;0.281472732;0.030704306;0.967160907;0.849958819;0.784529956;0.036002538;0.966478587;0.241186171;0.530901604
0.390434064;0.68775027;0.067325581;0.556486851;0.250457393;0.545411773;0.314859976;0.698865187;0.189233225;0.6120744;0.297286647;0.896748269;0.422313128;0.191958002;0.705335177;0.099272248;0.478261606
0.335007913;0.835251123;0.834154463;0.351102137;0.978658304;0.392799043;0.083772082;0.598691475;0.814701876;0.425590564;0.142670655;0.057173282;0.921972168;0.55142823;0.921856822;0.478721766;0.09613589
0.221194275;0.527735915;0.051558617;0.520941917;0.144414876;0.847071979;0.324244402;0.55118546;0.958665871;0.166669046;0.620314123;0.988355265;0.883701482;0.491474951;0.666272929;0.161845182;0.885462538
0.904507063;0.106480349;0.234510083;0.902090467;0.367469131;0.144869475;0.508873302;0.832756018;0.189013785;0.033942451;0.688885561;0.766639213;0.23821481;0.677809644;0.443505619;0.414638778;0.712616524
0.753800896;0.583229775;0.674486664;0.035653369;0.480830288;0.708219747;0.12270731;0.537420874;0.109156336;0.162032646;0.557885447;0.082257765;0.06141325;0.215868854;0.192635807;0.444802223;0.751703599
0.25315536;0.445087574;0.836484653;0.413385874;0.906081042;0.834685384;0.528925652;0.247121686;0.274166323;0.728481226;0.57267322;0.50820493;0.400556044;0.182698554;0.389776147;0.584720194;0.186821288
0.813679617;0.724846111;0.544189566;0.664188858;0.846454567;0.886088761;0.022304761;0.838569762;0.887197582;0.544601725;0.128686198;0.913456519;0.621389727;0.023605222;0.322375279;0.545108491;0.374293134
0.160599582;0.253211198;0.101319563;0.650914446;0.762918643;0.833063192;0.796443379;0.67771522;0.303140943;0.436366056;0.292578952;0.844076434;0.116333189;0.340024459;0.094128097;0.075597989;0.721568034
0.901604085;0.11644836;0.613490397;0.772663427;0.292706961;0.670053487;0.312867896;0.899811955;0.012304556;0.086434551;0.636414314;0.269104912;0.815994373;0.382922903;0.317328145;0.702147625;0.643077116
0.065719708;0.232565243;0.648924744;0.538301016;0.149658554;0.60406549;0.742353514;0.625615668;0.967961993;0.580617788;0.315188032;0.538795643;0.963585197;0.098947767;0.755687614;0.760209827;0.686303168
0.320069885;0.713900273;0.678057838;0.460809237;0.879858907;0.607076297;0.362903423;0.130016557;0.988887381;0.177134063;0.556777283;0.130871411;0.825748846;0.60892618;0.443062186;0.623398846;0.996831377
0.993238577;0.052985778;0.145604757;0.748435872;0.989754347;0.746807846;0.385200071;0.357804543;0.470941731;0.3952111;0.372338309;0.892986418;0.176061678;0.867366194;0.596528353;0.17127269;0.272670599
0.043528556;0.656932387;0.818759389;0.361930348;0.414601804;0.928168095;0.071668299;0.512754963;0.066156902;0.114038959;0.755661614;0.241443946;0.222228655;0.414812954;0.888613614;0.734172213;0.923989211
0.731766621;0.306890033;0.10234227;0.972969922;0.970535714;0.094977349;0.365391126;0.243795273;0.060710942;0.149382417;0.206685102;0.11793613;0.577358013;0.192069661;0.130234308;0.591098098;0.489087416
0.997644473;0.315800619;0.732025747;0.516095075;0.30689815;0.146993136;0.480623252;0.668854345;0.105404369;0.129054824;0.323959975;0.735527647;0.130751031;0.536774716;0.193056263;0.623701498;0.162543629
0.683871579;0.359337852;0.043919646;0.179672695;0.86398135;0.802613657;0.303363738;0.153570838;0.402178446;0.803514737;0.897274041;0.83512794;0.535399245;0.071958529;0.088915109;0.549266754;0.765141136
0.94886673;0.06241247;0.985137836;0.931055814;0.417120369;0.177701215;0.021525047;0.265042627;0.342141317;0.279163595;0.577681488;0.968535503;0.742131131;0.059981059;0.274610812;0.614358659;0.138814996
0.582739938;0.609836057;0.422103275;0.425150978;0.841318951;0.776473559;0.375207349;0.348051498;0.847506938;0.489671268;0.487370117;0.71246741;0.866580548;0.311588702;0.50556393;0.732324841;0.594252321
0.215454226;0.791427606;0.370955623;0.2271588;0.308578302;0.804957208;0.723117054;0.300931316;0.569821638;0.811675504;0.651958758;0.985847819;0.105283765;0.53801518;0.282448732;0.617890638;0.66364125
0.874356031;0.043006371;0.883608374;0.349944478;0.210741937;0.96210641;0.325669636;0.824533769;0.93577279;0.176478102;0.459036439;0.400095592;0.045028695;0.708179266;0.366655739;0.312562698;0.511639112
0.26334958;0.809751126;0.691781903;0.356663352;0.955901518;0.118363604;0.793359126;0.105146418;0.679309305;0.018014716;0.296209088;0.184644425;0.386967906;0.058896098;0.450565525;0.096503597;0.431111031
0.548117642;0.609024933;0.139393517;0.285249134;0.981638911;0.334060405;0.557448534;0.563384663;0.810541218;0.182390328;0.879826567;0.130357282;0.647215625;0.048261331;0.151255932;0.341417989;0.600271841
0.46765523;0.463292849;0.159928189;0.471480441;0.670638833;0.362059141;0.674136051;0.413946084;0.175763321;0.268273885;0.486624666;0.710251713;0.849015111;0.647732566;0.981186482;0.618297235;0.055062648
0.319559823;0.077311337;0.343437047;0.924734494;0.699575085;0.812583267;0.48528312;0.862955172;0.584236543;0.121481393;0.674584028;0.4006887;0.633577465;0.609712288;0.720072335;0.297916604;0.149487433
0.930557589;0.412818762;0.578016094;0.013760593;0.486418076;0.196049774;0.123874198;0.28642014;0.980628299;0.041358822;0.136081685;0.206397845;0.947746514;0.429929244;0.312748879;0.072679788;0.825515362
0.618841494;0.461150308;0.64620954;0.065260355;0.821095002;0.403519591;0.365590053;0.274408294;0.617426101;0.182791814;0.849557525;0.250164795;0.347898719;0.62267675;0.994246835;0.194747429;0.762762508
0.730048256;0.992239856;0.207496545;0.494903725;0.520053728;0.419749983;0.228464101;0.070351216;0.331544452;0.31896442;0.602532238;0.837368159;0.091359801;0.142642631;0.563374718;0.522829153;0.46501791
0.603220743;0.140067521;0.334489588;0.285985672;0.334951435;0.532726778;0.499704639;0.474628048;0.985552062;0.308365525;0.477839165;0.697002188;0.548892839;0.40703441;0.1270397;0.036381341;0.929590143
0.006071349;0.102390073;0.667866817;0.492260783;0.903293628;0.653611082;0.326191342;0.994871936;0.484826391;0.362370089;0.579018805;0.127552701;0.548243165;0.130071549;0.786550314;0.594981688;0.910018967
0.655795268;0.971241764;0.777800612;0.940406045;0.775896286;0.731761569;0.47027052;0.106585203;0.368810233;0.459319915;0.0875664;0.932057749;0.980448807;0.514507104;0.001642809;0.511359922;0.757537058
0.356531122;0.777354802;0.16404195;0.925477648;0.711218352;0.929398302;0.85139245;0.60406302;0.001883525;0.755974504;0.753733053;0.683186169;0.80743033;0.705564622;0.227641022;0.436129094;0.852287423
0.143355178;0.046339502;0.54854351;0.199233027;0.794057372;0.322136057;0.339350884;0.678842329;0.919089683;0.112178678;0.225810979;0.761149987;0.70590301;0.913507421;0.79577644;0.452165461;0.234837652
0.624157583;0.175183502;0.85296346;0.273127947;0.613494275;0.965107596;0.446275916;0.89371707;0.771312529;0.109512153;0.194880776;0.692891907;0.743095645;0.062415367;0.714310455;0.523533843;0.510170587
0.554868852;0.124771453;0.927026452;0.3888012;0.612821525;0.819986752;0.111432466;0.398840944;0.280202576;0.270897614;0.938002775;0.391239568;0.062555472;0.45550464;0.755519254;0.479793109;0.988154518
